domain,horizon,fold,variant,mse,mae,rmse,fallback,selected_path,improvement_vs_fallback_pct,delta,ci_low,ci_high,matched_delta,matched_ci_low,matched_ci_high,matched_control_alpha,circular_p_value,alpha,decision_mse,p_value,segment_wins,eligible,test_windows,calibration_windows,decision_windows,block_length,power_nonoverlapping_blocks,approx_mde,approx_mde_pct,bootstrap_seed
Agriculture,1,3,semantic_residual,0.0589243034866944,0.1959355684659611,0.2427432872124263,PatchTST,numeric_fallback,-60.46885247473719,-0.0222042157076838,-0.0480096193271542,-0.0073797402127434,-0.0200773139285263,-0.0429422947035732,-0.0063831081760188,1.0,0.57,1.0,0.0239231324104365,0.997,False,False,54,53,106,12,8,0.0049453579094985,25.21351950647581,9210
Agriculture,1,3,frequency_residual,0.0379635606238111,0.1567926994406012,0.1948423994509695,PatchTST,numeric_fallback,-3.386355861358714,-0.0012434728448005,-0.0069367570425306,0.0048202746411563,0.0032470206553195,0.0007201243907275,0.0083822644720178,1.0,0.057,100.0,0.0197458224549251,0.618,False,False,54,53,106,12,8,0.0031292069838179,15.27609980563929,9211
Agriculture,3,1,semantic_residual,0.0526695310688502,0.1820869121932045,0.2294984336958538,AR-Ridge,numeric_fallback,22.093854156168213,0.0149368567178462,0.0040913143349386,0.0293113863604533,0.0049937363529682,9.47393285304633e-05,0.0107494525379367,10.0,0.043,100.0,0.0637552070013552,0.089,True,False,51,52,104,12,8,0.0158058576945559,21.64710541248374,9030
Agriculture,3,1,frequency_residual,0.0445109036192266,0.1667119130088457,0.2109760735705039,AR-Ridge,numeric_fallback,34.16168933672047,0.0230954841674697,0.0099394799463853,0.0434551776070857,-2.0172427816614243e-05,-0.0003351811903362,0.0002967256701245,10000.0,0.172,10000.0,0.0638037949726766,0.088,True,False,51,52,104,12,8,0.0010485616283282,1.6390093372376502,9031
Agriculture,3,2,semantic_residual,0.0194022324244613,0.1067487642602674,0.1392918964780844,Last,numeric_fallback,-2.8928379319070885,-0.0005454948570696,-0.0011221701843617,-2.634614173214892e-05,7.028046903782591e-05,-0.0001060496029513,0.0002593356137734,1000.0,0.178,1000.0,0.0468844261949283,0.153,False,False,51,51,104,12,8,0.0011756274555305,2.440596025297912,9130
Agriculture,3,2,frequency_residual,0.0202321109685571,0.1107809663419023,0.1422396251701935,Last,numeric_fallback,-7.293803587444647,-0.0013753734011654,-0.002660813051117,-0.0001506487705104,-0.0001226789368284,-0.0014182841629035,0.0015377197697408,1000.0,0.788,1000.0,0.0518796889045514,0.86,False,False,51,51,104,12,8,0.0031106623567778,6.490868227227171,9131
Agriculture,3,3,semantic_residual,0.1036200799013579,0.2414024612247815,0.3219007298863392,PatchTST,numeric_fallback,-7.049722292365823,-0.0068238643835269,-0.0239600439149767,0.0062481190817475,-0.0273667430459123,-0.0613178777171216,-0.0100057619280075,10000.0,0.548,100.0,0.0297924859358735,0.812,False,False,52,51,104,12,8,0.0079190364866433,32.03784486657524,9230
Agriculture,3,3,frequency_residual,0.0775331819802418,0.2128122610406942,0.2784478083595593,PatchTST,numeric_fallback,19.90060606660866,0.019263033537589,0.0006813591896534,0.0495652494567182,-0.0008019426110835,-0.001805664566799,0.0001400092915403,10000.0,0.243,10000.0,0.0246622417576991,0.111,True,False,52,51,104,12,8,0.0002209543747874,0.8935366389067394,9231
Agriculture,6,1,semantic_residual,0.089214167993827,0.2403206565024233,0.2986874084956161,AR-Ridge,semantic_residual,23.194220515918676,0.0269413721140855,0.008136888879059,0.0511806268359126,0.0163563106992308,0.0025840472500546,0.031608052228696,1.0,0.023,100.0,0.0934425003971825,0.002,True,True,48,49,101,12,8,0.0460506803338503,37.4980488374274,9060
Agriculture,6,1,frequency_residual,0.0634030845925915,0.2023945444508376,0.2517996914068632,AR-Ridge,semantic_residual,45.41535898013316,0.052752455515321,0.0255006992051011,0.0932274494007574,-6.037455105145496e-05,-0.0006815963062641,0.0003773265055359,10000.0,0.106,10000.0,0.0966642016442768,0.011,True,True,48,49,101,12,8,0.0014337254187771,1.4727826378738516,9061
Agriculture,6,2,semantic_residual,0.0287142993352453,0.1328776409765527,0.1694529413590844,AR-Ridge,numeric_fallback,20.411980721927247,0.0073643712934586,0.000142692671191,0.016397690531581,0.0016007094947381,-0.0010619070447174,0.0041032619695464,100.0,0.212,100.0,0.0743666590934545,0.286,True,False,48,48,101,12,8,0.0081480462639868,9.717394252669358,9160
Agriculture,6,2,frequency_residual,0.0285848587004649,0.1335876253899079,0.1690705731357913,AR-Ridge,numeric_fallback,20.77075401519084,0.007493811928239,-0.001470708576392,0.0196613009261728,0.0003734610171918,-0.0024823732673433,0.0031766114740938,1000.0,0.542,1000.0,0.0723939321813956,0.388,True,False,48,48,101,12,8,0.0070879078817297,10.460293874398989,9161
Agriculture,6,3,semantic_residual,0.2340242006209325,0.3604178042094286,0.4837604785644777,PatchTST,numeric_fallback,-1.7176336258163172,-0.0039518009013068,-0.0418005585183641,0.027981276022106,-0.0141152737333685,-0.0375043917847219,0.0021668695956921,100.0,0.628,100.0,0.0461539858942408,0.998,False,False,49,48,101,12,8,0.0052499639374343,12.00271646690988,9260
Agriculture,6,3,frequency_residual,0.2047837096447686,0.3423905344134333,0.4525303411316954,PatchTST,numeric_fallback,10.99162268297924,0.025288690074857,-0.00386438563406,0.0689053642929085,-0.0019300218482049,-0.0120204185900705,0.0030238005830782,1000.0,0.107,1000.0,0.0362115401514874,0.489,True,False,49,48,101,12,8,0.0036897452972849,9.720561920863062,9261
Climate,12,1,semantic_residual,1.0612185950561035,0.7915652179600189,1.0301546461847868,PatchTST,numeric_fallback,-10.049851184176871,-0.0969114345856431,-0.3287619316147716,0.040625902967555,0.0015018319920136,-0.0045133450659719,0.0080054512202674,10000.0,0.292,10000.0,0.6174708118841749,0.07,False,False,116,117,243,24,10,0.0023825216743214,0.3856436870896792,9120
Climate,12,1,frequency_residual,1.050490446669575,0.7860058108032447,1.0249343621274365,PatchTST,numeric_fallback,-8.93732720568703,-0.0861832861991146,-0.305337032669531,0.0615123358544461,0.0514481646598808,-0.2041913164528449,0.134408884984045,100.0,0.835,10000.0,0.6315910764148979,0.781,False,False,116,117,243,24,10,0.1631054193940763,26.32914555878939,9121
Climate,12,2,semantic_residual,0.5206414560541985,0.5435384310207322,0.7215548877626695,AR-Ridge,numeric_fallback,11.230986559558309,0.0658711522035416,0.0013441754665858,0.1918698073807024,-0.0094494479516038,-0.041056119933188,0.0285405529501566,1000.0,0.429,1000.0,0.7744768610492411,0.069,False,False,116,116,243,24,10,0.0181086015724021,2.3150694778040424,9220
Climate,12,2,frequency_residual,0.4413069605133382,0.4978733140626933,0.6643093861397249,AR-Ridge,numeric_fallback,24.7574639828701,0.145205647744402,0.0331597736394969,0.3831929268774169,0.018840996600765,-0.0799747949237932,0.1150060817758598,10000.0,0.014,10000.0,0.7950635246949451,0.053,False,False,116,116,243,24,10,0.0287734915585678,3.549462893202473,9221
Climate,12,3,semantic_residual,0.3996223497697488,0.4847191184509609,0.632156902809539,AR-Ridge,semantic_residual,1.3144589410252872,0.0053228382299131,-0.0135118100676724,0.0170080402793336,0.0058764741140959,-0.0145471767415358,0.0216399777708603,100.0,0.212,100.0,0.4875399057458708,0.018,True,True,117,116,243,24,10,0.016816011754719,3.369278112665362,9320
Climate,12,3,frequency_residual,0.4215252367009247,0.4863809636181672,0.6492497490957734,AR-Ridge,semantic_residual,-4.094393313614719,-0.0165800487012626,-0.2710969709298311,0.1443267018606039,-0.0450909762337713,-0.3688723088205289,0.1632492054228047,1.0,0.351,1000.0,0.5058656377999974,0.358,True,False,117,116,243,24,10,0.1255915245616086,22.153576210046342,9321
Climate,1,1,semantic_residual,0.0874040163538755,0.2185178221042575,0.2956417026636728,Last,numeric_fallback,0.221437567895455,0.000193974861272,-0.0020022358717578,0.0045440066897774,-2.811503433652838e-05,-0.0001919036724283,0.0001204109219337,10000.0,0.744,10000.0,0.0627716125941134,0.671,True,False,127,128,254,24,10,0.0001268980631599,0.202215407134104,9010
